program_code,program_name,qualification,university_code
2040105,"ფსიქოლოგია კვალიფიკაცია: ფსიქოლოგიის ბაკალავრი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2028 ქართული ენა ფინანსდება 240 2999 24 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 6 25%-ზე მეტი 1 უცხოური ენა (გერ.; ინგ.; რუს.; ფრან.) 4 20%-ზე მეტი 2 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 2 20%-ზე მეტი 3 3 ისტორია 2 25%-ზე მეტი 3 15 ბიოლოგია 2 25%-ზე მეტი 3 6 909 204 შპს ,,ნეუ - ეროვნული საგანმანათლებლო უნივერსიტეტი” 08.08.2025 10:07",,204
2040106,"ქართულ ენაში მომზადების საგანმანათლებლო პროგრამა აზერბაიჯანულენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2029 ქართული ენა ფინანსდება 60 2250 10 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ზოგადი უნარები (აზერ) 12 30%-ზე მეტი 1 910 204 შპს ,,ნეუ - ეროვნული საგანმანათლებლო უნივერსიტეტი” 08.08.2025 10:07",,204
2040107,"ქართულ ენაში მომზადების საგანმანათლებლო პროგრამა აფხაზურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2029 ქართული ენა ფინანსდება 60 2250 2 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა აფხაზური ენა 12 25%-ზე მეტი 1 911 204 შპს ,,ნეუ - ეროვნული საგანმანათლებლო უნივერსიტეტი” 08.08.2025 10:07",,204
2040108,"ქართულ ენაში მომზადების საგანმანათლებლო პროგრამა ოსურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2029 ქართული ენა ფინანსდება 60 2250 2 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ოსური ენა 12 25%-ზე მეტი 1 912 204 შპს ,,ნეუ - ეროვნული საგანმანათლებლო უნივერსიტეტი” 08.08.2025 10:07",,204
2040109,"ქართულ ენაში მომზადების საგანმანათლებლო პროგრამა სომხურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2029 ქართული ენა ფინანსდება 60 2250 10 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ზოგადი უნარები (სომხ) 12 30%-ზე მეტი 1 913 204 შპს ,,ნეუ - ეროვნული საგანმანათლებლო უნივერსიტეტი” 08.08.2025 10:07 205 შპს - ავიცენა - ბათუმის სამედიცინო უნივერსიტეტი მისამართი: ქ. ბათუმი, ტბეთის ქუჩა #4 ტელეფონი: 0422251525 ვებგვერდი: www.abmu.edu.ge ელ.ფოსტა: info@abmu.edu.ge 914 205 შპს - ავიცენა - ბათუმის სამედიცინო უნივერსიტეტი 08.08.2025 10:07",,204
2050101,"დიპლომირებული მედიკოსი (ინგლისურენოვანი) კვალიფიკაცია: დიპლომირებული მედიკოსი ინფორმაცია სწავლების საფასურის შესახებ: საფასურის ცვლილება არ იგეგმება აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2027 ინგლისური ენა ფინანსდება 360 6250 50 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 3 30%-ზე მეტი 3 უცხოური ენა (ინგ.) 4 70%-ზე მეტი 1 ბიოლოგია 3 40%-ზე მეტი 2 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 2 25%-ზე მეტი 4 15 ფიზიკა 2 25%-ზე მეტი 4 15 ქიმია 2 25%-ზე მეტი 4 20 915 205 შპს - ავიცენა - ბათუმის სამედიცინო უნივერსიტეტი 08.08.2025 10:07 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ მისამართი: ქ. თბილისის, ქსნის ქუჩა N25 ტელეფონი: +995 510 000 152 ვებგვერდი: www.iut.edu.ge ელ.ფოსტა: info@iut.edu.ge 916 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07",,205
2060101,ბიზნესის ადმინისტრირება (180 კრედიტი) კვალიფიკაცია: ბიზნესის ადმინისტრირების ბაკალავრი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 04-03-2032 ქართული ენა ფინანსდება 180 2250 25 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 4 25%-ზე მეტი 2 უცხოური ენა (ინგ.) 4 70%-ზე მეტი 1 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 4 20%-ზე მეტი 3 10 ისტორია 4 25%-ზე მეტი 3 15 917 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060102,ბიზნესის ადმინისტრირება (ინგლისურენოვანი) (180 კრედიტი) კვალიფიკაცია: ბიზნესის ადმინისტრირების ბაკალავრი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 04-03-2032 ინგლისური ენა ფინანსდება 180 7000 20 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 4 25%-ზე მეტი 2 უცხოური ენა (ინგ.) 4 70%-ზე მეტი 1 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 4 20%-ზე მეტი 3 10 ისტორია 4 25%-ზე მეტი 3 10 918 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060103,მედიცინა (ინგლისურენოვანი) კვალიფიკაცია: დიპლომირებული მედიკოსი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2027 ინგლისური ენა ფინანსდება 360 9650 20 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 2 25%-ზე მეტი 4 უცხოური ენა (ინგ.) 4 70%-ზე მეტი 2 ბიოლოგია 4 70%-ზე მეტი 1 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 2 50%-ზე მეტი 3 6 ფიზიკა 2 50%-ზე მეტი 3 6 ქიმია 2 60%-ზე მეტი 3 8 919 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060104,სტომატოლოგია (ინგლისურენოვანი) კვალიფიკაცია: დიპლომირებული სტომატოლოგი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2027 ინგლისური ენა ფინანსდება 300 9650 50 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 2 25%-ზე მეტი 4 უცხოური ენა (ინგ.) 4 70%-ზე მეტი 2 ბიოლოგია 4 70%-ზე მეტი 1 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 2 50%-ზე მეტი 3 15 ფიზიკა 2 25%-ზე მეტი 3 15 ქიმია 2 60%-ზე მეტი 3 20 920 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060106,ფიზიკური მედიცინა და რეაბილიტაცია (ინგლისურენოვანი) კვალიფიკაცია: ფიზიკური მედიცინის და რეაბილიტაციის ბაკალავრი აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 31-12-2027 ინგლისური ენა ფინანსდება 240 5500 20 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ქართული ენა და ლიტერატურა 3 25%-ზე მეტი 3 უცხოური ენა (ინგ.) 3 70%-ზე მეტი 1 ბიოლოგია 3 25%-ზე მეტი 2 ერთ-ერთი შემდეგი სავალდებულო საგნებიდან მათემატიკა 3 20%-ზე მეტი 4 7 ფიზიკა 3 25%-ზე მეტი 4 6 ქიმია 3 25%-ზე მეტი 4 7 921 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060107,ქართულ ენაში მომზადება აზერბაიჯანულენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 01-08-2032 ქართული ენა ფინანსდება 60 2250 8 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ზოგადი უნარები (აზერ) 12 30%-ზე მეტი 1 922 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060108,ქართულ ენაში მომზადება აფხაზურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 01-08-2032 ქართული ენა ფინანსდება 60 2250 2 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა აფხაზური ენა 12 25%-ზე მეტი 1 923 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060109,ქართულ ენაში მომზადება ოსურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 01-08-2032 ქართული ენა ფინანსდება 60 2250 2 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ოსური ენა 12 25%-ზე მეტი 1 924 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07,,206
2060110,"ქართულ ენაში მომზადება სომხურენოვანთათვის აკრედიტაცია აკრედიტაციის ვადა სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა აკრედიტებული 01-08-2032 ქართული ენა ფინანსდება 60 2250 8 გამოცდა კოეფიციენტი მინ. ზღვარი პრიორიტეტი ადგილების რ-ბა ზოგადი უნარები (სომხ) 12 30%-ზე მეტი 1 925 206 შპს - თბილისის საერთაშორისო უნივერსიტეტი აიიუთ 08.08.2025 10:07 მართლმადიდებლურ საღვთისმეტყველო უმაღლეს საგანმანათლებლო დაწესებულებაში სწავლის გაგრძელების მსურველებმა რეგისტრაციის გავლის შემდეგ ერთიან ეროვნულ გამოცდებზე უნდა ჩააბარონ მხოლოდ ქართული ენისა და ლიტერატურის გამოცდა. დანარჩენ გამოცდებს აბიტურიენტი აბარებს უშუალოდ მართლმადიდებლურ საღვთისმეტყველო უმაღლეს საგანმანათლებლო დაწესებულებაში. მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულების კონკრეტული საგანმანათლებლო პროგრამის არჩევა და ამ პროგრამაზე ჩარიცხვა ხორციელდება მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულების მიერ ერთიანი ეროვნული გამოცდის - ქართული ენისა და ლიტერატურის ქულის გათვალისწინებით. აბიტურიენტი მართლმადიდებლურ საღვთისმეტყველო უმაღლეს საგანმანათლებლო პროგრამებს ერთიანი ეროვნული გამოცდებისათვის რეგისტრაციისას აღარ უთითებს, ქართული ენისა და ლიტერატურის გამოცდის ჩაბარებისა და ზღვარის გადალახვის შემდეგ უშუალოდ მიმართავს შესაბამის საგანმანათლებლო დაწესებულებას! 926 173 ა(ა)იპ საქართველოს საპატრიარქო გრემის სასულიერო სემინარია მისამართი: 4806 ყვარლის მუნიციპალიტეტი, სოფელი გრემი ტელეფონი: - ვებგვერდი: - ელ.ფოსტა: gremisseminaria@gmail.com 927 173 ა(ა)იპ საქართველოს საპატრიარქო გრემის სასულიერო სემინარია 07.08.2025 16:36",,206
1730101,"თეოლოგია კვალიფიკაცია: თეოლოგიის ბაკალავრი ერთიან ეროვნულ გამოცდაზე ქართულ ენასა და ლიტერატურაში მინიმალური კომპეტენციის (მაქსიმალური ქულის 25%-ზე მეტი) გადალახვის შემდეგ, აბიტურიენტი აბარებს შიდა გამოცდებს. კერძოდ: ქრისტიანული მოძღვრების საფუძვლებში (კატეხიზმო) (ზეპირი ან წერითი ფორმით); ქრისტიანული მოძღვრების საფუძვლებში (კატეხიზმოში) დადებითი შეფასების მიღების შემთხვევაში აბიტურიენტი გადის გასაუბრებას საგამოცდო კომისიასთან. საბაკალავრო პროგრამაზე ჩარიცხვა ხორციელდება შიდა საგამოცდო კომისიის მიერ დამტკიცებული საგამოცდო (მათ შორის გასაუბრების) შედეგების გათვალისწინებით. აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 12 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 928 173 ა(ა)იპ საქართველოს საპატრიარქო გრემის სასულიერო სემინარია 07.08.2025 16:36",,173
1730102,"ქრისტიანული ხელოვნებათმცოდნეობა კვალიფიკაცია: ხელოვნების ისტორიისა და თეორიის ბაკალავრი ერთიან ეროვნულ გამოცდაზე ქართულ ენასა და ლიტერატურაში მინიმალური კომპეტენციის (მაქსიმალური ქულის 25%-ზე მეტი) გადალახვის შემდეგ, აბიტურიენტი აბარებს შიდა გამოცდებს. კერძოდ: ქრისტიანული მოძღვრების საფუძვლებში (კატეხიზმო) (ზეპირი ან წერითი ფორმით); ქრისტიანული მოძღვრების საფუძვლებში (კატეხიზმოში) დადებითი შეფასების მიღების შემთხვევაში აბიტურიენტი გადის გასაუბრებას საგამოცდო კომისიასთან. საბაკალავრო პროგრამაზე ჩარიცხვა ხორციელდება შიდა საგამოცდო კომისიის მიერ დამტკიცებული საგამოცდო (მათ შორის გასაუბრების) შედეგების გათვალისწინებით. აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 13 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 929 173 ა(ა)იპ საქართველოს საპატრიარქო გრემის სასულიერო სემინარია 07.08.2025 16:36 174 ა(ა)იპ - მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულება - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის გელათის სასულიერო აკადემია და სემინარია მისამართი: ქ.ქუთაისი, დვალიშვილის ქ. №17 ტელეფონი: +995431 (248552) ვებგვერდი: www.gelati.edu.ge ელ.ფოსტა: gelati.academy@yahoo.com 174 ა(ა)იპ - მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულება - საქართველოს სამოციქულო 07.08.2025 16:36 930 ავტოკეფალური მართლმადიდებელი ეკლესიის გელათის სასულიერო აკადემია და სემინარია",,173
1740101,თეოლოგიის სა კვალიფიკაცია: თეოლოგიის ბაკალავრი ეროვნული გამოცდის გარდა ბარდება შიდა მისაღები გამოცდები აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 20 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 174 ა(ა)იპ - მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულება - საქართველოს სამოციქულო 07.08.2025 16:36 931 ავტოკეფალური მართლმადიდებელი ეკლესიის გელათის სასულიერო აკადემია და სემინარია,ბაკალავრო პროგრამა,174
1740102,"ქრისტიანული ხელოვნებათმცოდნეობის სა კვალიფიკაცია: ხელოვნების ისტორიისა და თეორიის ბაკალავრი ეროვნული გამოცდის გარდა ბარდება შიდა მისაღები გამოცდები აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 20 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 174 ა(ა)იპ - მართლმადიდებლური საღვთისმეტყველო უმაღლესი საგანმანათლებლო დაწესებულება - საქართველოს სამოციქულო 07.08.2025 16:36 932 ავტოკეფალური მართლმადიდებელი ეკლესიის გელათის სასულიერო აკადემია და სემინარია 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია მისამართი: ქ.თბილისი, სიონის ქუჩა 13/40 ტელეფონი: 2 98 91 16 ვებგვერდი: tsas.ge ელ.ფოსტა: tsas@academia.edu.ge 933 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",ბაკალავრო პროგრამა,174
1750101,"თეოლოგია კვალიფიკაცია: თეოლოგიის ბაკალავრი ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1.ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 2.საქართველოს ისტორია (ზეპირი); 3.უცხო ენა არჩევით (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 40 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 934 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",,175
1750102,"მონუმენტური ხატწერის რესტავრაცია კვალიფიკაცია: ხელოვნების ნიმუშთა რესტავრაციის ბაკალავრი ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1.ხატვა (თაბაშირის ფოთოლი ფანქარში); 2.საქართველოს ისტორია (ზეპირი); 3.ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 4.უცხო ენა არჩევითი (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 20 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 935 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",,175
1750103,"საეკლესიო არქიტექტურა (ხუროთმოძღვრება) კვალიფიკაცია: არქიტექტურის ბაკალავრი ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1.ხატვა (თაბაშირის ფოთოლი ფანქარში); 2. საქართველოს ისტორია (ზეპირი); 3. ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 4. უცხო ენა არჩევითი (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 20 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 936 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",,175
1750104,"ქრისტიანული ფსიქოლოგია კვალიფიკაცია: ფსიქოლოგიის ბაკალავრი ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1. ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 2. საქართველოს ისტორია (ზეპირი); 3. უცხო ენა (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა ) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 40 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 937 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",,175
1750105,"ქრისტიანული ხელოვნებათმცოდნეობა კვალიფიკაცია: ჰუმანიტარული მეცნიერებების ბაკალავრი ხელოვნების ისტორიასა და თეორიაში ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1. ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 2. საქართველოს ისტორია (ზეპირი); 3. უცხო ენა (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 30 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 938 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36",,175
1750106,"ხატწერა კვალიფიკაცია: ხატწერის ბაკალავრი ერთიან ეროვნულ გამოცდაზე მინიმალური კომპეტენციის გადალახვის შემდეგ (ქართულ ენასა და ლიტერატურაში მაქსიმალური ქულის 25%-ზე მეტი) აბიტურიენტი აბარებს შიდა გამოცდებს: 1. ხატვა (თაბაშირის ფოთოლი ფანქარში); 2. საქართველოს ისტორია (ზეპირი); 3.ქრისტიანული მოძღვრების საფუძვლები (კატეხიზმო (ზეპირი)); 4. უცხო ენა (ინგლისური ენა, გერმანული ენა, ფრანგული ენა, რუსული ენა) (ზეპირი ან ტესტირება). აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 20 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 939 175 ა(ა)იპ - საქართველოს სამოციქულო ავტოკეფალური მართლმადიდებელი ეკლესიის თბილისის სასულიერო აკადემია და სემინარია 07.08.2025 16:36 184 ა(ა)იპ - საქართველოს საპატრიარქოს წმიდა იოანე ღვთისმეტყველის სახელობის ბათუმის სასულიერო სემინარია მისამართი: ქალაქი ბათუმი, დემეტრე თავდადებულის ქ. N 49 ტელეფონი: 598201600 ვებგვერდი: batumiseminari.ge ელ.ფოსტა: batumiseminary@gmail.com 940 184 ა(ა)იპ - საქართველოს საპატრიარქოს წმიდა იოანე ღვთისმეტყველის სახელობის ბათუმის სასულიერო სემინარია 07.08.2025 16:36",,175
1840101,"თეოლოგია კვალიფიკაცია: თეოლოგიის ბაკალავრი აბიტურიენტებს ჩაუტარდებათ დამატებით შიდა გამოცდა შემდეგ საგნებში: კატეხიზმო, საქართველოს ისტორია, უცხო ენა. აკრედიტაცია სწავლების ენა დაფინანსება კრედიტების რ-ბა წლიური საფასური ადგილების რ-ბა არააკრედიტებული ქართული ენა არ ფინანსდება 240 50 გამოცდა მინ. ზღვარი პრიორიტეტი ქართული ენა და ლიტერატურა 25%-ზე მეტი 1 941 184 ა(ა)იპ - საქართველოს საპატრიარქოს წმიდა იოანე ღვთისმეტყველის სახელობის ბათუმის სასულიერო სემინარია 07.08.2025 16:36 194 ა(ა)იპ - საქართველოს საპატრიარქოს ახალციხის წმინდა გრიგოლ ხანძთელის სახელობის სასულიერო სემინარია მისამართი: 0800. ქ. ახალციხე ფარნავაზ მეფის ქ. 4 ტელეფონი: - ვებგვერდი: - ელ.ფოსტა: seminaria.sapara@gmail.com 942 194 ა(ა)იპ - საქართველოს საპატრიარქოს ახალციხის წმინდა გრიგოლ ხანძთელის სახელობის სასულიერო სემინარია 07.08.2025 16:36",,184
